subNum	 version	 completed	 trialNo	 fixNo	 xFix	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 var	 con
8	 N	 1	 78	 4	 416	 640	 22396944	 22397126	 0	 x	 x	 6	 full
8	 N	 1	 78	 5	 275	 601	 22397171	 22397532	 0	 x	 x	 6	 full
8	 N	 1	 78	 6	 215	 343	 22397588	 22397802	 0	 x	 x	 6	 full
8	 N	 1	 78	 7	 408	 225	 22397852	 22398008	 0	 x	 x	 6	 full
8	 N	 1	 78	 8	 704	 205	 22398064	 22398351	 0	 x	 x	 6	 full
8	 N	 1	 79	 1	 527	 346	 22401800	 22403132	 1	 left	 L	 x	 half
8	 N	 1	 79	 2	 183	 448	 22403303	 22403436	 1	 left	 L	 x	 half
8	 N	 1	 79	 3	 109	 446	 22403460	 22403674	 1	 left	 L	 x	 half
8	 N	 1	 79	 4	 77	 447	 22403691	 22403946	 1	 left	 L	 x	 half
8	 N	 1	 80	 1	 508	 378	 22407149	 22407682	 1	 left	 L	 x	 half
8	 N	 1	 80	 2	 322	 489	 22407732	 22407954	 1	 left	 L	 x	 half
8	 N	 1	 80	 3	 165	 534	 22407996	 22408262	 1	 left	 L	 x	 half
8	 N	 1	 80	 4	 97	 715	 22408310	 22408438	 1	 left	 L	 x	 half
8	 N	 1	 80	 5	 124	 92	 22408522	 22408695	 1	 left	 L	 x	 half
8	 N	 1	 80	 6	 136	 63	 22408712	 22409023	 1	 left	 L	 x	 half
8	 N	 1	 81	 1	 385	 391	 22411288	 22411991	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 2	 246	 444	 22412034	 22412242	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 3	 296	 439	 22412265	 22412331	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 4	 400	 400	 22412366	 22412781	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 5	 121	 -28	 22412939	 22413516	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 6	 287	 -26	 22413558	 22413891	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 7	 600	 -39	 22413950	 22414142	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 8	 829	 -16	 22414194	 22414425	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 9	 868	 9	 22414446	 22414678	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 10	 909	 1	 22414696	 22414850	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 11	 875	 -17	 22414998	 22415113	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 12	 916	 106	 22415150	 22415603	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 13	 877	 118	 22415621	 22415801	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 14	 821	 149	 22415979	 22416133	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 15	 738	 126	 22416160	 22416332	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 16	 607	 91	 22416378	 22416515	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 17	 330	 105	 22416574	 22416805	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 18	 170	 130	 22416854	 22417101	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 19	 144	 202	 22417136	 22417385	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 20	 98	 227	 22417404	 22418042	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 21	 180	 192	 22418067	 22418237	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 22	 486	 166	 22418293	 22418524	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 23	 543	 156	 22418547	 22418746	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 24	 782	 172	 22418799	 22419053	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 25	 841	 196	 22419077	 22419222	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 26	 983	 271	 22419261	 22419497	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 27	 929	 345	 22419699	 22419891	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 28	 938	 376	 22419909	 22420081	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 29	 834	 307	 22420118	 22420296	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 30	 738	 277	 22420326	 22420524	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 31	 569	 281	 22420571	 22420767	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 32	 261	 321	 22420829	 22421119	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 33	 105	 341	 22421162	 22421425	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 34	 72	 415	 22421454	 22421790	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 35	 76	 433	 22422013	 22422138	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 36	 287	 427	 22422176	 22422392	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 37	 305	 415	 22422409	 22422636	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 38	 246	 414	 22422658	 22422872	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 39	 208	 437	 22422892	 22423140	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 40	 493	 421	 22423347	 22423679	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 41	 692	 406	 22423726	 22424030	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 42	 826	 419	 22424073	 22424286	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 43	 898	 427	 22424309	 22424528	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 44	 789	 401	 22424554	 22424766	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 45	 924	 475	 22424808	 22425142	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 46	 947	 521	 22425164	 22425344	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 47	 880	 545	 22425368	 22425672	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 48	 736	 543	 22425712	 22425963	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 49	 664	 524	 22425986	 22426261	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 50	 475	 522	 22426311	 22426727	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 51	 370	 546	 22426759	 22426962	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 52	 233	 570	 22426998	 22427222	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 53	 110	 561	 22427253	 22427588	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 54	 99	 543	 22427596	 22427754	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 55	 96	 611	 22427959	 22428383	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 56	 273	 610	 22428419	 22428740	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 57	 321	 619	 22428758	 22428963	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 58	 478	 635	 22429003	 22429244	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 59	 596	 629	 22429276	 22429500	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 60	 657	 613	 22429524	 22429697	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 61	 814	 610	 22429738	 22430129	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 62	 855	 611	 22430148	 22430326	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 63	 970	 631	 22430359	 22430580	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 64	 913	 663	 22430601	 22430989	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 65	 868	 687	 22431009	 22431230	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 66	 844	 691	 22431241	 22431354	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 67	 605	 672	 22431767	 22431800	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 68	 625	 664	 22431820	 22431937	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 69	 418	 689	 22431986	 22432217	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 70	 272	 699	 22432259	 22432492	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 71	 200	 703	 22432514	 22432749	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 72	 158	 701	 22432769	 22433023	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 73	 132	 718	 22433041	 22433298	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 74	 76	 710	 22433320	 22433638	 1	 left	 x	 1.7	 full
8	 N	 1	 81	 75	 198	 659	 22433673	 22433927	 1	 left	 x	 1.7	 full
8	 N	 1	 82	 1	 428	 274	 22436866	 22437245	 0	 x	 L	 x	 half
8	 N	 1	 82	 2	 227	 339	 22437298	 22437590	 0	 x	 L	 x	 half
8	 N	 1	 82	 3	 140	 282	 22437619	 22437762	 0	 x	 L	 x	 half
8	 N	 1	 82	 4	 98	 711	 22437828	 22438089	 0	 x	 L	 x	 half
8	 N	 1	 82	 5	 54	 675	 22438110	 22438286	 0	 x	 L	 x	 half
8	 N	 1	 82	 6	 119	 80	 22438406	 22438781	 0	 x	 L	 x	 half
8	 N	 1	 82	 7	 187	 15	 22438810	 22438922	 0	 x	 L	 x	 half
8	 N	 1	 82	 8	 640	 5	 22438986	 22439373	 0	 x	 L	 x	 half
8	 N	 1	 82	 9	 616	 0	 22439387	 22439512	 0	 x	 L	 x	 half
8	 N	 1	 82	 10	 846	 20	 22439561	 22439905	 0	 x	 L	 x	 half
8	 N	 1	 82	 11	 887	 27	 22439923	 22440065	 0	 x	 L	 x	 half
8	 N	 1	 82	 12	 942	 52	 22440086	 22440308	 0	 x	 L	 x	 half
8	 N	 1	 82	 13	 994	 61	 22440446	 22440525	 0	 x	 L	 x	 half
8	 N	 1	 82	 14	 817	 26	 22440568	 22440852	 0	 x	 L	 x	 half
8	 N	 1	 82	 15	 828	 -11	 22440872	 22441193	 0	 x	 L	 x	 half
8	 N	 1	 82	 16	 737	 -39	 22441223	 22441435	 0	 x	 L	 x	 half
8	 N	 1	 82	 17	 596	 -21	 22441476	 22441705	 0	 x	 L	 x	 half
8	 N	 1	 82	 18	 619	 59	 22441735	 22442314	 0	 x	 L	 x	 half
8	 N	 1	 82	 19	 616	 81	 22442334	 22442522	 0	 x	 L	 x	 half
8	 N	 1	 82	 20	 820	 145	 22442684	 22442885	 0	 x	 L	 x	 half
8	 N	 1	 82	 21	 849	 134	 22442899	 22443140	 0	 x	 L	 x	 half
8	 N	 1	 82	 22	 911	 151	 22443163	 22443495	 0	 x	 L	 x	 half
8	 N	 1	 82	 23	 945	 174	 22443515	 22443645	 0	 x	 L	 x	 half
8	 N	 1	 82	 24	 928	 199	 22443662	 22443987	 0	 x	 L	 x	 half
8	 N	 1	 82	 25	 969	 261	 22444016	 22444228	 0	 x	 L	 x	 half
8	 N	 1	 82	 26	 700	 194	 22444282	 22444479	 0	 x	 L	 x	 half
8	 N	 1	 82	 27	 636	 188	 22444507	 22444822	 0	 x	 L	 x	 half
8	 N	 1	 82	 28	 596	 248	 22444852	 22445159	 0	 x	 L	 x	 half
8	 N	 1	 82	 29	 601	 278	 22445334	 22445687	 0	 x	 L	 x	 half
8	 N	 1	 82	 30	 780	 273	 22445732	 22446103	 0	 x	 L	 x	 half
8	 N	 1	 82	 31	 944	 361	 22446143	 22446425	 0	 x	 L	 x	 half
8	 N	 1	 82	 32	 829	 376	 22446458	 22446638	 0	 x	 L	 x	 half
8	 N	 1	 82	 33	 642	 393	 22446685	 22446875	 0	 x	 L	 x	 half
8	 N	 1	 82	 34	 597	 419	 22446896	 22447230	 0	 x	 L	 x	 half
8	 N	 1	 82	 35	 604	 434	 22447241	 22447263	 0	 x	 L	 x	 half
8	 N	 1	 82	 36	 858	 453	 22447314	 22447575	 0	 x	 L	 x	 half
8	 N	 1	 82	 37	 944	 452	 22447599	 22447964	 0	 x	 L	 x	 half
8	 N	 1	 82	 38	 751	 426	 22448010	 22448378	 0	 x	 L	 x	 half
8	 N	 1	 82	 39	 715	 489	 22448573	 22448814	 0	 x	 L	 x	 half
8	 N	 1	 82	 40	 684	 504	 22448829	 22448971	 0	 x	 L	 x	 half
8	 N	 1	 82	 41	 881	 525	 22449015	 22449411	 0	 x	 L	 x	 half
8	 N	 1	 82	 42	 875	 567	 22449430	 22449742	 0	 x	 L	 x	 half
8	 N	 1	 82	 43	 689	 579	 22449788	 22450040	 0	 x	 L	 x	 half
8	 N	 1	 82	 44	 611	 598	 22450066	 22450495	 0	 x	 L	 x	 half
8	 N	 1	 82	 45	 589	 627	 22450514	 22450778	 0	 x	 L	 x	 half
8	 N	 1	 82	 46	 708	 681	 22450815	 22451069	 0	 x	 L	 x	 half
8	 N	 1	 82	 47	 710	 666	 22451078	 22451292	 0	 x	 L	 x	 half
8	 N	 1	 82	 48	 837	 708	 22451325	 22451825	 0	 x	 L	 x	 half
8	 N	 1	 82	 49	 800	 693	 22451843	 22452064	 0	 x	 L	 x	 half
8	 N	 1	 82	 50	 913	 699	 22452090	 22452307	 0	 x	 L	 x	 half
8	 N	 1	 82	 51	 752	 702	 22452349	 22452565	 0	 x	 L	 x	 half
8	 N	 1	 82	 52	 728	 728	 22452582	 22452811	 0	 x	 L	 x	 half
8	 N	 1	 82	 53	 696	 723	 22452825	 22452990	 0	 x	 L	 x	 half
8	 N	 1	 82	 54	 578	 716	 22453198	 22453558	 0	 x	 L	 x	 half
8	 N	 1	 83	 1	 519	 366	 22456235	 22457479	 1	 right	 x	 6	 full
8	 N	 1	 83	 2	 378	 416	 22457523	 22457687	 1	 right	 x	 6	 full
8	 N	 1	 83	 3	 686	 627	 22457749	 22457933	 1	 right	 x	 6	 full
8	 N	 1	 83	 4	 672	 696	 22457959	 22458125	 1	 right	 x	 6	 full
8	 N	 1	 83	 5	 721	 687	 22458146	 22458347	 1	 right	 x	 6	 full
8	 N	 1	 84	 1	 516	 343	 22461563	 22463083	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 2	 516	 484	 22463242	 22463512	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 3	 348	 167	 22463563	 22463707	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 4	 334	 29	 22463756	 22463963	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 5	 185	 -17	 22464008	 22464653	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 6	 158	 -23	 22464670	 22464867	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 7	 189	 -31	 22464882	 22465118	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 8	 97	 20	 22465155	 22465403	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 9	 133	 25	 22465421	 22465579	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 10	 251	 26	 22465606	 22465771	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 11	 218	 5	 22465915	 22466171	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 12	 196	 8	 22466186	 22466528	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 13	 287	 7	 22466555	 22466806	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 14	 345	 11	 22466831	 22467094	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 15	 409	 2	 22467118	 22467410	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 16	 408	 -24	 22467425	 22467647	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 17	 457	 -5	 22467668	 22467960	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 18	 491	 7	 22467977	 22468276	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 19	 589	 10	 22468307	 22468635	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 20	 718	 24	 22468670	 22469066	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 21	 787	 23	 22469090	 22469425	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 22	 866	 35	 22469450	 22469678	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 23	 935	 43	 22469703	 22469984	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 24	 981	 111	 22470014	 22470244	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 25	 920	 112	 22470266	 22470413	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 26	 869	 120	 22470609	 22470722	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 27	 741	 128	 22470761	 22470999	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 28	 680	 100	 22471022	 22471193	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 29	 519	 101	 22471235	 22471628	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 30	 349	 118	 22471675	 22471821	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 31	 162	 177	 22471868	 22472100	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 32	 128	 204	 22472122	 22472574	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 33	 95	 246	 22472598	 22472784	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 34	 211	 193	 22472813	 22473356	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 35	 171	 223	 22473377	 22473520	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 36	 133	 278	 22473698	 22474082	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 37	 342	 176	 22474129	 22474353	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 38	 405	 151	 22474376	 22474596	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 39	 550	 147	 22474630	 22475019	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 40	 594	 153	 22475043	 22475231	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 41	 657	 171	 22475252	 22475426	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 42	 768	 156	 22475457	 22475684	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 43	 888	 210	 22475722	 22476003	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 44	 863	 204	 22476015	 22476160	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 45	 955	 248	 22476187	 22476574	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 46	 942	 263	 22476589	 22476775	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 47	 729	 248	 22476825	 22476997	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 48	 557	 258	 22477042	 22477249	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 49	 316	 279	 22477301	 22477563	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 50	 118	 359	 22477611	 22478224	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 51	 247	 377	 22478380	 22478663	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 52	 374	 380	 22478699	 22478944	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 53	 434	 351	 22478966	 22479167	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 54	 497	 338	 22479191	 22479618	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 55	 632	 368	 22479654	 22480021	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 56	 831	 363	 22480066	 22480521	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 57	 947	 495	 22480565	 22480937	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 58	 877	 480	 22480960	 22481103	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 59	 721	 493	 22481138	 22481391	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 60	 571	 488	 22481434	 22481656	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 61	 307	 486	 22481715	 22482098	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 62	 102	 509	 22482146	 22482408	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 63	 85	 572	 22482431	 22482749	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 64	 98	 607	 22482765	 22482877	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 65	 201	 604	 22483075	 22483355	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 66	 232	 593	 22483370	 22483683	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 67	 334	 571	 22483713	 22483913	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 68	 474	 569	 22483959	 22484192	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 69	 626	 615	 22484228	 22484676	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 70	 729	 616	 22484705	 22484960	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 71	 897	 617	 22485008	 22485392	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 72	 893	 660	 22485410	 22485675	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 73	 719	 654	 22485717	 22485873	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 74	 480	 666	 22485927	 22486211	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 75	 263	 700	 22486267	 22486572	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 76	 182	 719	 22486601	 22486942	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 77	 150	 721	 22486960	 22487193	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 78	 137	 700	 22487206	 22487368	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 79	 611	 713	 22487447	 22487856	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 80	 742	 724	 22487886	 22488181	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 81	 896	 724	 22488222	 22488585	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 82	 813	 705	 22488611	 22488794	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 83	 921	 699	 22488996	 22489259	 1	 right	 x	 1.7	 full
8	 N	 1	 84	 84	 779	 664	 22489297	 22489603	 1	 right	 x	 1.7	 full
8	 N	 1	 85	 1	 519	 338	 22492658	 22493995	 1	 right	 x	 6	 full
8	 N	 1	 85	 2	 830	 506	 22494222	 22494292	 1	 right	 x	 6	 full
8	 N	 1	 85	 3	 855	 503	 22494307	 22494496	 1	 right	 x	 6	 full
8	 N	 1	 86	 1	 627	 455	 22497669	 22498017	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 2	 665	 532	 22498047	 22498283	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 3	 673	 701	 22498327	 22498679	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 4	 592	 704	 22498705	 22498851	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 5	 201	 719	 22499027	 22499233	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 6	 146	 710	 22499254	 22499448	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 7	 108	 689	 22499466	 22500110	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 8	 487	 689	 22500178	 22500460	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 9	 565	 689	 22500483	 22500607	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 10	 807	 702	 22500658	 22500907	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 11	 912	 717	 22500933	 22501364	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 12	 938	 671	 22501385	 22501624	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 13	 924	 649	 22501639	 22502068	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 14	 919	 623	 22502081	 22502217	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 15	 775	 618	 22502254	 22502465	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 16	 658	 618	 22502497	 22502989	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 17	 408	 623	 22503047	 22503383	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 18	 237	 630	 22503430	 22503731	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 19	 145	 628	 22503757	 22504027	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 20	 130	 644	 22504039	 22504235	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 21	 96	 617	 22504253	 22504472	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 22	 123	 562	 22504495	 22504905	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 23	 330	 546	 22504955	 22505259	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 24	 425	 551	 22505283	 22505522	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 25	 428	 530	 22505537	 22505622	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 26	 503	 524	 22505804	 22505964	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 27	 599	 525	 22505993	 22506374	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 28	 802	 527	 22506422	 22506672	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 29	 829	 550	 22506688	 22506852	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 30	 925	 561	 22506879	 22507160	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 31	 950	 553	 22507177	 22507295	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 32	 943	 463	 22507325	 22507860	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 33	 968	 446	 22507873	 22508087	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 34	 789	 432	 22508129	 22508351	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 35	 608	 424	 22508396	 22508537	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 36	 434	 432	 22508582	 22508908	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 37	 188	 456	 22509091	 22509320	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 38	 211	 449	 22509334	 22509510	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 39	 84	 417	 22509546	 22509750	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 40	 120	 335	 22509778	 22510111	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 41	 184	 318	 22510133	 22510483	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 42	 114	 311	 22510510	 22510725	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 43	 328	 297	 22510771	 22511101	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 44	 411	 271	 22511133	 22511448	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 45	 512	 267	 22511478	 22511739	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 46	 708	 289	 22511784	 22512168	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 47	 832	 330	 22512203	 22512436	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 48	 935	 335	 22512463	 22512820	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 49	 896	 317	 22512839	 22512992	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 50	 842	 302	 22513012	 22513165	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 51	 773	 297	 22513191	 22513497	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 52	 811	 256	 22513518	 22513649	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 53	 961	 347	 22513868	 22514037	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 54	 953	 290	 22514058	 22514291	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 55	 950	 254	 22514306	 22514539	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 56	 761	 193	 22514585	 22514761	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 57	 592	 174	 22514807	 22514972	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 58	 373	 198	 22515025	 22515163	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 59	 177	 227	 22515212	 22515456	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 60	 109	 223	 22515478	 22515746	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 61	 253	 110	 22515781	 22516005	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 62	 368	 87	 22516042	 22516351	 0	 x	 x	 1.7	 full
8	 N	 1	 86	 63	 527	 59	 22516393	 22516713	 0	 x	 x	 1.7	 full
