subNum	 version	 completed	 trialNo	 easySide	 targPresent	key	 targSide	 RT	 accuracy	 var	 con
20	 T	2	178	 x	1	 l	 left	1.589	1	6	 full
20	 T	2	179	 x	1	 l	 left	1.722	1	6	 full
20	 T	2	180	 x	1	 l	 right	4.287	1	1.7	 full
20	 T	2	181	 x	1	 l	 left	1.613	1	6	 full
20	 T	2	182	 x	0	 r	 x	2.877	1	1.7	 full
20	 T	2	183	 x	0	 r	 x	1.918	1	6	 full
20	 T	2	184	 x	1	 l	 right	1.588	1	6	 full
20	 T	2	185	 x	1	 l	 right	1.549	1	6	 full
20	 T	2	186	 R	1	 l	 right	1.529	1	 x	 half
20	 T	2	187	 R	0	 r	 x	3.547	1	 x	 half
20	 T	2	188	 x	1	 l	 left	1.56	1	6	 full
20	 T	2	189	 R	1	 l	 right	1.829	1	 x	 half
20	 T	2	190	 L	1	 l	 left	1.62	1	 x	 half
20	 T	2	191	 L	0	 r	 x	2.269	1	 x	 half
20	 T	2	192	 R	1	 r	 left	3.167	0	 x	 half
20	 T	2	193	 x	0	 r	 x	1.84	1	6	 full
20	 T	2	194	 x	1	 l	 right	2.6	1	1.7	 full
20	 T	2	195	 R	0	 l	 x	4.007	0	 x	 half
20	 T	2	196	 x	1	 l	 right	1.82	1	6	 full
20	 T	2	197	 R	1	 l	 left	3.348	1	 x	 half
20	 T	2	198	 L	1	 l	 left	1.78	1	 x	 half
20	 T	2	199	 x	1	 l	 right	1.86	1	6	 full
20	 T	2	200	 x	1	 l	 left	1.547	1	6	 full
20	 T	2	201	 R	0	 r	 x	2.549	1	 x	 half
20	 T	2	202	 R	1	 l	 left	1.709	1	 x	 half
20	 T	2	203	 x	1	 l	 left	2.035	1	1.7	 full
20	 T	2	204	 x	0	 r	 x	1.77	1	6	 full
20	 T	2	205	 x	0	 r	 x	1.879	1	6	 full
20	 T	2	206	 x	1	 l	 right	2.764	1	1.7	 full
20	 T	2	207	 x	0	 r	 x	2.748	1	1.7	 full
20	 T	2	208	 R	0	 r	 x	3.314	1	 x	 half
20	 T	2	209	 x	0	 r	 x	1.764	1	6	 full
20	 T	2	210	 x	0	 r	 x	1.814	1	6	 full
20	 T	2	211	 L	1	 x	 left	1.697	1	 x	 half
20	 T	2	212	 x	0	 r	 x	2.067	1	6	 full
20	 T	2	213	 x	1	 r	 left	3.519	0	1.7	 full
20	 T	2	214	 x	0	 r	 x	3.578	1	1.7	 full
20	 T	2	215	 R	0	 r	 x	3.498	1	 x	 half
20	 T	2	216	 x	1	 l	 right	2.209	1	1.7	 full
20	 T	2	217	 x	0	 r	 x	1.938	1	6	 full
20	 T	2	218	 x	1	 x	 left	1.389	1	1.7	 full
20	 T	2	219	 x	1	 l	 right	3.299	1	1.7	 full
20	 T	2	220	 x	1	 l	 right	2.257	1	1.7	 full
20	 T	2	221	 L	1	 l	 left	2.668	1	 x	 half
20	 T	2	222	 x	0	 r	 x	3.737	1	1.7	 full
20	 T	2	223	 x	1	 l	 right	1.999	1	1.7	 full
20	 T	2	224	 R	0	 l	 x	2.778	0	 x	 half
20	 T	2	225	 L	1	 l	 right	1.81	1	 x	 half
20	 T	2	226	 x	1	 l	 right	1.739	1	1.7	 full
20	 T	2	227	 L	1	 l	 left	1.699	1	 x	 half
20	 T	2	228	 x	0	 r	 x	3.716	1	1.7	 full
20	 T	2	229	 x	0	 r	 x	1.77	1	6	 full
20	 T	2	230	 x	0	 r	 x	2.813	1	1.7	 full
20	 T	2	231	 L	0	 r	 x	2.987	1	 x	 half
20	 T	2	232	 x	1	 l	 left	1.636	1	6	 full
20	 T	2	233	 x	0	 r	 x	2.516	1	1.7	 full
20	 T	2	234	 L	1	 l	 left	1.499	1	 x	 half
20	 T	2	235	 x	0	 r	 x	1.788	1	6	 full
20	 T	2	236	 R	0	 r	 x	2.378	1	 x	 half
20	 T	2	237	 x	1	 l	 left	1.708	1	1.7	 full
20	 T	2	238	 x	1	 l	 right	1.797	1	6	 full
20	 T	2	239	 x	0	 r	 x	1.739	1	6	 full
20	 T	2	240	 x	0	 r	 x	1.85	1	6	 full
20	 N	1	1	 L	1	 l	 left	3.993	1	 x	 half
20	 N	1	2	 x	1	 l	 left	7.123	1	1.7	 full
20	 N	1	3	 R	1	 l	 right	6.454	1	 x	 half
20	 N	1	4	 R	0	 r	 x	9.919	1	 x	 half
20	 N	1	5	 x	0	 r	 x	5.435	1	6	 full
20	 N	1	6	 x	1	 l	 right	10.207	1	1.7	 full
20	 N	1	7	 L	0	 r	 x	11.779	1	 x	 half
20	 N	1	8	 x	0	 r	 x	4.956	1	6	 full
20	 N	1	9	 L	0	 r	 x	7.622	1	 x	 half
20	 N	1	10	 x	0	 r	 x	12.439	1	1.7	 full
20	 N	1	11	 x	1	 r	 left	2.515	0	6	 full
20	 N	1	12	 L	0	 r	 x	10.11	1	 x	 half
20	 N	1	13	 x	1	 r	 left	1.979	0	6	 full
20	 N	1	14	 L	1	 l	 left	2.126	1	 x	 half
20	 N	1	15	 R	0	 r	 x	10.92	1	 x	 half
20	 N	1	16	 x	0	 r	 x	3.114	1	6	 full
20	 N	1	17	 x	1	 x	 left	6.246	1	1.7	 full
20	 N	1	18	 L	0	 r	 x	12.083	1	 x	 half
20	 N	1	19	 x	0	 r	 x	7.319	1	1.7	 full
20	 N	1	20	 x	1	 l	 left	2.059	1	6	 full
20	 N	1	21	 R	0	 r	 x	8.022	1	 x	 half
20	 N	1	22	 x	1	 l	 left	7.565	1	6	 full
20	 N	1	23	 L	1	 l	 left	2.128	1	 x	 half
20	 N	1	24	 x	0	 r	 x	3.077	1	6	 full
20	 N	1	25	 x	0	 r	 x	4.256	1	6	 full
20	 N	1	26	 L	0	 r	 x	8.723	1	 x	 half
20	 N	1	27	 R	0	 r	 x	8.162	1	 x	 half
20	 N	1	28	 x	1	 r	 right	5.049	0	6	 full
20	 N	1	29	 x	0	 r	 x	11.51	1	1.7	 full
20	 N	1	30	 x	1	 l	 left	2.068	1	6	 full
20	 N	1	31	 x	0	 r	 x	10.901	1	1.7	 full
20	 N	1	32	 x	0	 r	 x	4.785	1	6	 full
20	 N	1	33	 R	1	 x	 right	2.598	1	 x	 half
20	 N	1	34	 x	0	 r	 x	6.34	1	6	 full
20	 N	1	35	 x	1	 l	 left	9.331	1	1.7	 full
20	 N	1	36	 x	0	 r	 x	5.724	1	6	 full
20	 N	1	37	 L	1	 l	 left	2.288	1	 x	 half
20	 N	1	38	 R	0	 r	 x	10.608	1	 x	 half
20	 N	1	39	 R	1	 r	 left	8.061	0	 x	 half
20	 N	1	40	 x	1	 l	 left	2.588	1	1.7	 full
20	 N	1	41	 x	0	 r	 x	7.192	1	6	 full
20	 N	1	42	 x	1	 r	 right	17.688	0	1.7	 full
20	 N	1	43	 x	0	 l	 x	17.665	0	1.7	 full
20	 N	1	44	 L	0	 l	 x	10.512	0	 x	 half
20	 N	1	45	 x	0	 r	 x	23.836	1	1.7	 full
20	 N	1	46	 x	0	 r	 x	3.546	1	6	 full
20	 N	1	47	 x	0	 r	 x	4.88	1	6	 full
20	 N	1	48	 R	1	 l	 right	5.535	1	 x	 half
20	 N	1	49	 x	0	 r	 x	20.373	1	1.7	 full
20	 N	1	50	 L	1	 r	 right	14.368	0	 x	 half
20	 N	1	51	 x	0	 r	 x	15.227	1	1.7	 full
20	 N	1	52	 x	1	 l	 left	2.228	1	6	 full
20	 N	1	53	 x	1	 x	 right	1.888	1	6	 full
20	 N	1	54	 x	0	 r	 x	18.424	1	1.7	 full
20	 N	1	55	 x	1	 x	 left	9.663	1	1.7	 full
20	 N	1	56	 x	0	 r	 x	24.976	1	1.7	 full
20	 N	1	57	 x	0	 r	 x	19.162	1	1.7	 full
20	 N	1	58	 x	0	 l	 x	8.528	0	1.7	 full
20	 N	1	59	 x	1	 l	 right	2.251	1	6	 full
20	 N	1	60	 x	1	 l	 left	2.678	1	1.7	 full
20	 N	1	61	 x	0	 r	 x	16.116	1	1.7	 full
20	 N	1	62	 R	1	 l	 right	3.561	1	 x	 half
20	 N	1	63	 x	1	 l	 left	3.477	1	1.7	 full
20	 N	1	64	 x	1	 l	 left	2.557	1	1.7	 full
20	 N	1	65	 x	0	 r	 x	5.425	1	6	 full
20	 N	1	66	 R	1	 l	 right	2.291	1	 x	 half
20	 N	1	67	 x	1	 l	 right	3.187	1	1.7	 full
20	 N	1	68	 x	1	 l	 left	2.596	1	1.7	 full
20	 N	1	69	 x	1	 l	 right	2.049	1	6	 full
20	 N	1	70	 x	1	 l	 right	2.647	1	1.7	 full
20	 N	1	71	 L	0	 r	 x	12.48	1	 x	 half
20	 N	1	72	 x	1	 r	 left	8.588	0	1.7	 full
20	 N	1	73	 x	1	 l	 left	1.879	1	6	 full
20	 N	1	74	 x	1	 l	 left	2.599	1	1.7	 full
20	 N	1	75	 x	1	 l	 left	2.307	1	1.7	 full
20	 N	1	76	 x	0	 r	 x	12.038	1	1.7	 full
20	 N	1	77	 x	0	 r	 x	13.197	1	1.7	 full
20	 N	1	78	 x	1	 l	 left	1.821	1	6	 full
20	 N	1	79	 L	0	 r	 x	12.23	1	 x	 half
20	 N	1	80	 x	1	 l	 left	2.088	1	6	 full
20	 N	1	81	 R	1	 l	 right	2.17	1	 x	 half
20	 N	1	82	 x	1	 l	 right	2.867	1	1.7	 full
20	 N	1	83	 x	0	 r	 x	3.276	1	6	 full
20	 N	1	84	 x	0	 r	 x	11.7	1	1.7	 full
20	 N	1	85	 x	1	 l	 right	2.667	1	1.7	 full
20	 N	1	86	 R	0	 r	 x	6.779	1	 x	 half
20	 N	1	87	 x	0	 r	 x	3.224	1	6	 full
20	 N	1	88	 R	0	 r	 x	7.253	1	 x	 half
20	 N	1	89	 x	1	 l	 left	1.788	1	6	 full
20	 N	1	90	 x	0	 r	 x	2.669	1	6	 full
20	 N	1	91	 x	0	 r	 x	10.671	1	1.7	 full
20	 N	1	92	 x	0	 r	 x	2.19	1	6	 full
20	 N	1	93	 x	0	 r	 x	2.284	1	6	 full
20	 N	1	94	 x	1	 l	 left	5.234	1	1.7	 full
20	 N	1	95	 R	0	 r	 x	10.979	1	 x	 half
20	 N	1	96	 x	0	 r	 x	2.926	1	6	 full
20	 N	1	97	 x	1	 r	 right	21.001	0	1.7	 full
20	 N	1	98	 x	0	 r	 x	10.689	1	1.7	 full
20	 N	1	99	 x	1	 r	 right	12.581	0	1.7	 full
20	 N	1	100	 L	0	 r	 x	9.819	1	 x	 half
20	 N	1	101	 L	1	 l	 left	2.166	1	 x	 half
20	 N	1	102	 x	1	 r	 left	13.088	0	1.7	 full
20	 N	1	103	 x	0	 r	 x	2.817	1	6	 full
20	 N	1	104	 x	1	 l	 right	3.216	1	6	 full
20	 N	1	105	 x	0	 r	 x	5.996	1	6	 full
20	 N	1	106	 x	1	 l	 right	3.196	1	1.7	 full
20	 N	1	107	 x	0	 r	 x	6.814	1	6	 full
20	 N	1	108	 x	1	 l	 left	3.067	1	1.7	 full
20	 N	1	109	 x	1	 l	 left	1.759	1	6	 full
20	 N	1	110	 x	1	 l	 right	1.758	1	6	 full
20	 N	1	111	 R	0	 r	 x	12.878	1	 x	 half
20	 N	1	112	 x	1	 l	 left	1.915	1	6	 full
20	 N	1	113	 L	1	 l	 left	1.801	1	 x	 half
20	 N	1	114	 x	0	 r	 x	4.176	1	6	 full
20	 N	1	115	 x	1	 l	 right	1.814	1	6	 full
20	 N	1	116	 L	1	 l	 right	4.095	1	 x	 half
20	 N	1	117	 x	1	 l	 right	1.986	1	6	 full
20	 N	1	118	 x	0	 r	 x	4.595	1	6	 full
20	 N	1	119	 x	1	 l	 right	1.788	1	6	 full
20	 N	1	120	 x	1	 l	 right	1.879	1	6	 full
20	 N	1	121	 x	0	 r	 x	4.426	1	6	 full
20	 N	1	122	 x	0	 r	 x	3.518	1	6	 full
20	 N	1	123	 x	0	 r	 x	9.889	1	1.7	 full
20	 N	1	124	 x	1	 l	 left	2.747	1	1.7	 full
20	 N	1	125	 x	1	 l	 left	2.298	1	1.7	 full
20	 N	1	126	 x	0	 r	 x	17.372	1	1.7	 full
20	 N	1	127	 x	0	 r	 x	7.982	1	1.7	 full
20	 N	1	128	 x	0	 r	 x	6.964	1	1.7	 full
20	 N	1	129	 x	0	 r	 x	3.391	1	6	 full
20	 N	1	130	 R	0	 r	 x	13.009	1	 x	 half
20	 N	1	131	 L	1	 r	 right	11.306	0	 x	 half
20	 N	1	132	 x	0	 r	 x	13.766	1	1.7	 full
20	 N	1	133	 x	0	 r	 x	11.74	1	1.7	 full
20	 N	1	134	 x	1	 l	 right	2.187	1	6	 full
20	 N	1	135	 x	0	 r	 x	3.477	1	6	 full
20	 N	1	136	 x	1	 l	 right	2.038	1	6	 full
20	 N	1	137	 x	1	 l	 right	9.931	1	1.7	 full
20	 N	1	138	 x	0	 r	 x	2.967	1	6	 full
20	 N	1	139	 x	0	 r	 x	6.715	1	6	 full
20	 N	1	140	 L	0	 r	 x	12.658	1	 x	 half
20	 N	1	141	 x	1	 l	 left	1.929	1	6	 full
20	 N	1	142	 L	0	 r	 x	7.872	1	 x	 half
20	 N	1	143	 L	1	 l	 left	2.117	1	 x	 half
20	 N	1	144	 R	0	 l	 x	6.06	0	 x	 half
20	 N	1	145	 x	1	 l	 left	1.808	1	6	 full
20	 N	1	146	 R	1	 l	 left	4.615	1	 x	 half
20	 N	1	147	 L	0	 r	 x	15.168	1	 x	 half
20	 N	1	148	 R	1	 l	 right	3.987	1	 x	 half
20	 N	1	149	 x	1	 l	 right	2.307	1	1.7	 full
20	 N	1	150	 L	1	 l	 left	1.829	1	 x	 half
20	 N	1	151	 x	0	 r	 x	9.743	1	1.7	 full
20	 N	1	152	 R	0	 r	 x	6.973	1	 x	 half
20	 N	1	153	 L	0	 r	 x	7.134	1	 x	 half
20	 N	1	154	 x	0	 r	 x	7.299	1	1.7	 full
20	 N	1	155	 x	0	 r	 x	3.756	1	6	 full
20	 N	1	156	 x	0	 r	 x	6.094	1	1.7	 full
20	 N	1	157	 x	1	 l	 right	2.526	1	1.7	 full
20	 N	1	158	 x	1	 l	 left	1.718	1	6	 full
20	 N	1	159	 R	0	 r	 x	8.993	1	 x	 half
20	 N	1	160	 x	1	 l	 right	1.868	1	6	 full
20	 N	1	161	 x	0	 r	 x	4.716	1	6	 full
20	 N	1	162	 L	0	 r	 x	6.704	1	 x	 half
20	 N	1	163	 R	1	 l	 left	2.108	1	 x	 half
20	 N	1	164	 x	0	 r	 x	8.334	1	1.7	 full
20	 N	1	165	 x	0	 r	 x	2.755	1	6	 full
20	 N	1	166	 x	0	 r	 x	3.837	1	1.7	 full
20	 N	1	167	 x	0	 r	 x	1.979	1	6	 full
20	 N	1	168	 L	1	 r	 right	5.856	0	 x	 half
20	 N	1	169	 x	1	 l	 left	1.803	1	6	 full
20	 N	1	170	 x	1	 l	 left	2.058	1	1.7	 full
20	 N	1	171	 x	1	 l	 left	1.638	1	6	 full
20	 N	1	172	 x	0	 r	 x	8.643	1	1.7	 full
20	 N	1	173	 x	0	 r	 x	2.517	1	6	 full
20	 N	1	174	 R	0	 r	 x	6.255	1	 x	 half
20	 N	1	175	 R	1	 l	 right	1.997	1	 x	 half
20	 N	1	176	 x	1	 r	 right	4.856	0	1.7	 full
20	 N	1	177	 x	0	 r	 x	15.407	1	1.7	 full
20	 N	1	178	 R	0	 r	 x	7.764	1	 x	 half
20	 N	1	179	 x	1	 r	 left	6.597	0	1.7	 full
20	 N	1	180	 x	1	 r	 right	7.827	0	1.7	 full
20	 N	1	181	 x	0	 r	 x	8.287	1	1.7	 full
20	 N	1	182	 x	0	 r	 x	2.288	1	6	 full
20	 N	1	183	 L	1	 r	 right	10.88	0	 x	 half
20	 N	1	184	 R	0	 r	 x	9.871	1	 x	 half
20	 N	1	185	 x	1	 r	 right	6.232	0	1.7	 full
20	 N	1	186	 x	1	 l	 left	2.111	1	6	 full
20	 N	1	187	 x	1	 l	 right	2.417	1	6	 full
20	 N	1	188	 L	0	 r	 x	9.002	1	 x	 half
20	 N	1	189	 x	0	 l	 x	4.205	0	1.7	 full
20	 N	1	190	 x	0	 r	 x	3.316	1	6	 full
20	 N	1	191	 x	1	 l	 right	2.788	1	6	 full
20	 N	1	192	 x	0	 r	 x	11.031	1	1.7	 full
20	 N	1	193	 x	0	 r	 x	4.886	1	1.7	 full
20	 N	1	194	 L	1	 r	 right	10.13	0	 x	 half
20	 N	1	195	 x	1	 l	 right	1.758	1	6	 full
20	 N	1	196	 R	1	 l	 left	2.218	1	 x	 half
20	 N	1	197	 x	0	 r	 x	8.763	1	1.7	 full
20	 N	1	198	 R	0	 r	 x	6.513	1	 x	 half
20	 N	1	199	 L	0	 r	 x	11.879	1	 x	 half
20	 N	1	200	 L	1	 l	 left	1.977	1	 x	 half
20	 N	1	201	 R	1	 l	 left	5.435	1	 x	 half
20	 N	1	202	 L	0	 r	 x	10.062	1	 x	 half
20	 N	1	203	 x	1	 l	 left	1.748	1	6	 full
20	 N	1	204	 L	0	 r	 x	11.07	1	 x	 half
20	 N	1	205	 x	0	 r	 x	8.462	1	1.7	 full
20	 N	1	206	 x	1	 l	 right	1.888	1	6	 full
20	 N	1	207	 x	1	 l	 right	1.838	1	6	 full
20	 N	1	208	 x	1	 l	 right	3.22	1	1.7	 full
20	 N	1	209	 L	1	 l	 left	2.199	1	 x	 half
20	 N	1	210	 x	0	 r	 x	5.626	1	1.7	 full
20	 N	1	211	 x	1	 l	 right	2.338	1	1.7	 full
20	 N	1	212	 x	1	 l	 right	2.389	1	1.7	 full
20	 N	1	213	 x	0	 r	 x	3.048	1	6	 full
20	 N	1	214	 x	1	 r	 left	2.808	0	1.7	 full
20	 N	1	215	 L	1	 l	 left	1.718	1	 x	 half
20	 N	1	216	 R	1	 l	 right	1.768	1	 x	 half
20	 N	1	217	 L	0	 r	 x	4.526	1	 x	 half
20	 N	1	218	 R	1	 l	 left	2.614	1	 x	 half
20	 N	1	219	 x	1	 l	 right	3.007	1	1.7	 full
20	 N	1	220	 x	0	 r	 x	6.044	1	1.7	 full
20	 N	1	221	 x	1	 l	 left	1.679	1	6	 full
20	 N	1	222	 L	1	 l	 left	1.659	1	 x	 half
20	 N	1	223	 R	0	 r	 x	5.979	1	 x	 half
20	 N	1	224	 L	1	 r	 left	1.91	0	 x	 half
20	 N	1	225	 x	1	 l	 right	1.669	1	6	 full
20	 N	1	226	 x	0	 r	 x	1.978	1	6	 full
20	 N	1	227	 R	1	 l	 right	1.785	1	 x	 half
20	 N	1	228	 L	1	 x	 right	2.757	1	 x	 half
20	 N	1	229	 L	1	 l	 right	2.55	1	 x	 half
20	 N	1	230	 L	0	 r	 x	6.434	1	 x	 half
20	 N	1	231	 x	0	 r	 x	3.448	1	6	 full
20	 N	1	232	 x	1	 l	 right	1.628	1	6	 full
20	 N	1	233	 x	0	 r	 x	3.356	1	6	 full
20	 N	1	234	 x	0	 r	 x	7.203	1	1.7	 full
20	 N	1	235	 L	1	 l	 right	2.039	1	 x	 half
20	 N	1	236	 L	0	 r	 x	9.512	1	 x	 half
20	 N	1	237	 L	1	 l	 left	2.177	1	 x	 half
20	 N	1	238	 x	1	 r	 right	5.068	0	1.7	 full
20	 N	1	239	 R	0	 l	 x	6.065	0	 x	 half
20	 N	1	240	 R	1	 l	 right	1.947	1	 x	 half
21	 T	1	1	 x	1	 l	 right	3.181	1	6	 full
21	 T	1	2	 x	0	 l	 x	5.132	0	1.7	 full
21	 T	1	3	 x	0	 r	 x	2.437	1	1.7	 full
21	 T	1	4	 R	1	 l	 right	2.403	1	 x	 half
21	 T	1	5	 x	1	 r	 left	2.986	0	1.7	 full
21	 T	1	6	 x	1	 l	 right	3.034	1	6	 full
21	 T	1	7	 x	0	 l	 x	3.884	0	6	 full
21	 T	1	8	 x	0	 r	 x	4.3	1	6	 full
21	 T	1	9	 x	1	 l	 left	2.096	1	6	 full
21	 T	1	10	 x	1	 r	 right	3.134	0	1.7	 full
21	 T	1	11	 L	0	 r	 x	2.826	1	 x	 half
21	 T	1	12	 x	0	 r	 x	3.266	1	6	 full
21	 T	1	13	 x	1	 l	 left	1.87	1	6	 full
21	 T	1	14	 R	0	 r	 x	2.558	1	 x	 half
21	 T	1	15	 x	1	 r	 right	3.53	0	1.7	 full
21	 T	1	16	 x	1	 r	 right	4.116	0	1.7	 full
21	 T	1	17	 x	1	 l	 left	1.888	1	6	 full
21	 T	1	18	 L	0	 r	 x	3.887	1	 x	 half
21	 T	1	19	 x	0	 r	 x	3.912	1	1.7	 full
21	 T	1	20	 x	1	 l	 right	2.137	1	6	 full
21	 T	1	21	 x	1	 l	 right	3.555	1	1.7	 full
21	 T	1	22	 L	1	 l	 left	1.931	1	 x	 half
21	 T	1	23	 L	0	 r	 x	3.694	1	 x	 half
21	 T	1	24	 x	0	 r	 x	3.696	1	6	 full
21	 T	1	25	 R	0	 r	 x	3.784	1	 x	 half
21	 T	1	26	 x	1	 l	 right	2.045	1	6	 full
21	 T	1	27	 x	0	 r	 x	3.542	1	6	 full
21	 T	1	28	 x	0	 r	 x	3.626	1	1.7	 full
21	 T	1	29	 x	0	 l	 x	3.881	0	6	 full
21	 T	1	30	 L	0	 l	 x	3.835	0	 x	 half
21	 T	1	31	 x	1	 l	 right	2.026	1	6	 full
21	 T	1	32	 x	0	 r	 x	3.508	1	1.7	 full
21	 T	1	33	 x	1	 l	 right	3.315	1	1.7	 full
21	 T	1	34	 L	0	 r	 x	3.83	1	 x	 half
21	 T	1	35	 x	1	 l	 left	2.108	1	1.7	 full
21	 T	1	36	 x	1	 l	 right	1.958	1	6	 full
21	 T	1	37	 L	1	 l	 left	1.885	1	 x	 half
21	 T	1	38	 x	1	 l	 right	2.096	1	6	 full
21	 T	1	39	 x	0	 x	 x	3.936	1	6	 full
21	 T	1	40	 L	1	 l	 right	4.441	1	 x	 half
21	 T	1	41	 L	1	 l	 left	2.504	1	 x	 half
21	 T	1	42	 x	1	 r	 right	4.113	0	1.7	 full
21	 T	1	43	 x	0	 r	 x	3.839	1	6	 full
21	 T	1	44	 L	1	 l	 left	1.841	1	 x	 half
21	 T	1	45	 x	1	 l	 left	1.967	1	1.7	 full
21	 T	1	46	 x	1	 l	 right	3.398	1	1.7	 full
21	 T	1	47	 x	1	 l	 left	2.16	1	1.7	 full
21	 T	1	48	 x	1	 r	 right	3.591	0	1.7	 full
21	 T	1	49	 x	1	 l	 right	3.747	1	1.7	 full
21	 T	1	50	 x	1	 l	 right	2.12	1	6	 full
21	 T	1	51	 L	0	 l	 x	0.719	0	 x	 half
21	 T	1	52	 L	1	 l	 left	3.304	1	 x	 half
21	 T	1	53	 R	1	 x	 left	1.25	1	 x	 half
21	 T	1	54	 x	0	 r	 x	3.397	1	6	 full
21	 T	1	55	 x	0	 l	 x	1.978	0	6	 full
21	 T	1	56	 x	0	 l	 x	3.199	0	6	 full
21	 T	1	57	 R	0	 l	 x	3.123	0	 x	 half
21	 T	1	58	 R	0	 l	 x	3.206	0	 x	 half
21	 T	1	59	 x	1	 l	 right	4.61	1	1.7	 full
21	 T	1	60	 L	1	 l	 right	3.739	1	 x	 half
21	 T	1	61	 x	0	 r	 x	3.43	1	6	 full
21	 T	1	62	 x	0	 r	 x	3.715	1	1.7	 full
21	 T	1	63	 x	0	 l	 x	4.477	0	6	 full
21	 T	1	64	 L	1	 l	 left	2.37	1	 x	 half
21	 T	1	65	 L	0	 r	 x	2.848	1	 x	 half
21	 T	1	66	 L	0	 r	 x	4.052	1	 x	 half
21	 T	1	67	 x	0	 r	 x	3.576	1	1.7	 full
21	 T	1	68	 x	1	 l	 left	2.977	1	6	 full
21	 T	1	69	 x	0	 r	 x	3.498	1	6	 full
21	 T	1	70	 x	0	 r	 x	3.516	1	1.7	 full
21	 T	1	71	 x	0	 x	 x	1.16	1	1.7	 full
21	 T	1	72	 x	1	 l	 right	2.323	1	6	 full
21	 T	1	73	 R	1	 l	 right	2.037	1	 x	 half
21	 T	1	74	 x	1	 l	 right	1.76	1	6	 full
21	 T	1	75	 L	1	 l	 right	2.075	1	 x	 half
21	 T	1	76	 x	0	 l	 x	2.317	0	1.7	 full
21	 T	1	77	 x	0	 r	 x	3.933	1	1.7	 full
21	 T	1	78	 x	0	 r	 x	3.963	1	6	 full
21	 T	1	79	 x	0	 r	 x	3.671	1	1.7	 full
21	 T	1	80	 R	1	 l	 right	2.488	1	 x	 half
21	 T	1	81	 x	0	 r	 x	4.229	1	6	 full
21	 T	1	82	 x	1	 l	 left	1.75	1	6	 full
21	 T	1	83	 x	1	 l	 left	1.729	1	6	 full
21	 T	1	84	 L	0	 r	 x	3.795	1	 x	 half
21	 T	1	85	 x	0	 r	 x	3.568	1	6	 full
21	 T	1	86	 x	1	 l	 right	1.674	1	6	 full
21	 T	1	87	 x	1	 l	 left	1.971	1	1.7	 full
21	 T	1	88	 x	0	 r	 x	3.806	1	1.7	 full
21	 T	1	89	 x	0	 x	 x	1.121	1	6	 full
21	 T	1	90	 x	1	 l	 left	2.168	1	1.7	 full
21	 T	1	91	 L	0	 r	 x	3.557	1	 x	 half
21	 T	1	92	 L	1	 r	 right	3.635	0	 x	 half
21	 T	1	93	 L	1	 l	 right	2.239	1	 x	 half
21	 T	1	94	 L	1	 l	 right	1.849	1	 x	 half
21	 T	1	95	 x	0	 r	 x	3.504	1	6	 full
21	 T	1	96	 L	1	 l	 left	3.634	1	 x	 half
21	 T	1	97	 x	0	 r	 x	3.787	1	1.7	 full
21	 T	1	98	 x	0	 r	 x	3.469	1	1.7	 full
21	 T	1	99	 L	0	 l	 x	3.322	0	 x	 half
21	 T	1	100	 L	0	 r	 x	3.61	1	 x	 half
21	 T	1	101	 R	0	 l	 x	3.457	0	 x	 half
21	 T	1	102	 R	0	 r	 x	3.797	1	 x	 half
21	 T	1	103	 R	1	 r	 left	0.94	0	 x	 half
21	 T	1	104	 x	0	 r	 x	3.54	1	1.7	 full
21	 T	1	105	 R	1	 l	 right	1.903	1	 x	 half
21	 T	1	106	 L	1	 l	 left	1.938	1	 x	 half
21	 T	1	107	 x	0	 r	 x	2.473	1	6	 full
21	 T	1	108	 x	0	 r	 x	3.398	1	1.7	 full
21	 T	1	109	 L	1	 l	 left	1.839	1	 x	 half
21	 T	1	110	 x	0	 l	 x	3.934	0	6	 full
21	 T	1	111	 x	0	 r	 x	9.692	1	1.7	 full
21	 T	1	112	 x	0	 r	 x	3.424	1	6	 full
21	 T	1	113	 x	0	 r	 x	3.526	1	6	 full
21	 T	1	114	 R	0	 r	 x	3.475	1	 x	 half
21	 T	1	115	 x	0	 l	 x	4.036	0	1.7	 full
21	 T	1	116	 x	0	 l	 x	2.857	0	6	 full
21	 T	1	117	 x	1	 l	 right	2.049	1	6	 full
21	 T	1	118	 L	1	 l	 right	2.071	1	 x	 half
21	 T	1	119	 R	1	 l	 right	1.619	1	 x	 half
21	 T	1	120	 x	0	 r	 x	3.708	1	1.7	 full
21	 T	1	121	 x	1	 l	 right	1.918	1	1.7	 full
21	 T	1	122	 x	0	 r	 x	3.707	1	1.7	 full
21	 T	1	123	 x	0	 l	 x	3.596	0	1.7	 full
21	 T	1	124	 x	0	 r	 x	3.487	1	1.7	 full
21	 T	1	125	 R	0	 r	 x	3.608	1	 x	 half
21	 T	1	126	 x	0	 l	 x	3.486	0	6	 full
21	 T	1	127	 x	1	 l	 left	2.019	1	6	 full
21	 T	1	128	 x	1	 l	 left	2.868	1	1.7	 full
21	 T	1	129	 R	0	 l	 x	3.537	0	 x	 half
21	 T	1	130	 x	0	 l	 x	3.117	0	1.7	 full
21	 T	1	131	 R	1	 l	 right	2.039	1	 x	 half
21	 T	1	132	 x	1	 l	 left	2.789	1	1.7	 full
21	 T	1	133	 x	0	 r	 x	3.997	1	6	 full
